Time[s],ain0[N],ain1[N],ain2[N],ain3[N],ain4[N],ain5[N],ain6[N],ain7[N],count
2115.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2115.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2115.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2115.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2115.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2115.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2115.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2115.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2115.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2115.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2115.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2115.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2115.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2115.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2123.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2123.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2123.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2123.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2123.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2123.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2123.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2123.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2123.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2123.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2124.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2124.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2124.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2124.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2124.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2124.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2124.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2124.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2124.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2124.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2124.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2124.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2125.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2125.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2125.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2125.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2125.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2125.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2125.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2125.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2125.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2125.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2125.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2125.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2125.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2125.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2125.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2126.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2126.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2126.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2126.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2126.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2126.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2126.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2126.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2126.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2126.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2126.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2126.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2126.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2126.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2127.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2127.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2127.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2127.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2127.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2127.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2127.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2127.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2127.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2127.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2127.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2127.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2127.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2127.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2127.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2129.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2129.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2129.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2129.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2129.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2129.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2129.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2129.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2129.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2129.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2129.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2129.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2129.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2130.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2130.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2130.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2130.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2130.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2130.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2130.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2130.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2130.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2130.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2130.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2130.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2130.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2131.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2131.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2131.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2131.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2131.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2131.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2131.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2131.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2131.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2131.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2131.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2131.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2131.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2132.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2132.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2132.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2132.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2132.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2132.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2132.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2132.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2132.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2132.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2132.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2132.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2132.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2133.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2133.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2133.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2133.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2133.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2133.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2133.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2133.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2133.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2133.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2133.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2133.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2133.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2134.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2134.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2134.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2134.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2134.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2134.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2134.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2134.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2134.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2134.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2134.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2134.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2134.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2135.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2135.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2135.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2135.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2135.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2135.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2135.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2135.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2135.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2135.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2135.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2135.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2135.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2136.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2136.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2136.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2136.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2136.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2136.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2136.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2136.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2136.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2136.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2136.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2136.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2137.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2137.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2137.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2137.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2137.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2137.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2137.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2137.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2137.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
2137.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2137.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2137.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2138.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2138.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2138.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2138.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2138.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2138.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2138.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2138.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2138.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2138.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2138.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2138.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2138.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2138.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2139.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2139.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2139.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2139.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2139.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2139.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2139.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2139.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2139.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2139.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2140.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2140.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2140.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2140.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2140.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2140.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2140.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2140.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2140.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2140.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2141.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
2141.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2141.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2141.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2141.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2141.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2141.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2141.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2141.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2141.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2141.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2141.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2141.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2141.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2141.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2142.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2142.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2142.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2142.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2142.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2142.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2142.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2142.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2142.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2142.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2142.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2142.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2142.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2142.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2142.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2142.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2143.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2143.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2143.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2143.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2143.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2143.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2143.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2143.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2143.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2143.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2143.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2143.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2143.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2144.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2144.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2144.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2144.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2144.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2144.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2144.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2144.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2144.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2144.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2145.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2145.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2145.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2145.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2145.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3
2145.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2145.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2145.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2145.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2145.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2145.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2145.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2145.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2146.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2146.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2146.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2146.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2146.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2146.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2146.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2146.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2146.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2146.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2146.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2146.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2147.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2147.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2147.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2147.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2147.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2147.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2147.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2147.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2147.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2147.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2147.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2147.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2147.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2148.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2148.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2148.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2148.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2148.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2148.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2148.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2148.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2148.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2148.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2148.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2148.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2148.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2149.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2149.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2149.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4
2149.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5
2149.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5
2149.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5
2149.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5
2149.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5
2149.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5
2150.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5
2150.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5
